doctrine,domain_a,domain_b,lateness_mean_days,mean_recovery_days,n_hazards_observed,n_recoveries,otif,pair,seed,status,wip_mean,wip_p95,yield_pct
event_bce,demande,approvisionnement,5.66736111111111,2.75,8,4,1.0,demande|approvisionnement,59,ok,6.2,9.0,0.9494877293304741
event,demande,approvisionnement,5.66736111111111,2.75,8,4,1.0,demande|approvisionnement,59,ok,6.2,9.0,0.9494877293304741
event_bce,demande,approvisionnement,5.917361111111111,1.6666666666666667,8,6,1.0,demande|approvisionnement,60,ok,8.133333333333333,11.0,0.9495577336839589
event,demande,approvisionnement,5.917361111111111,1.6666666666666667,8,6,1.0,demande|approvisionnement,60,ok,8.133333333333333,11.0,0.9495577336839589
event_bce,demande,approvisionnement,5.000694444444444,2.0,8,4,1.0,demande|approvisionnement,61,ok,7.533333333333333,10.0,0.9502392344497608
event,demande,approvisionnement,5.000694444444444,2.0,8,4,1.0,demande|approvisionnement,61,ok,7.533333333333333,10.0,0.9502392344497608
event_bce,demande,logistique,99.41736111111112,2.1666666666666665,8,6,1.0,demande|logistique,42,ok,6.866666666666666,9.0,0.9502174963750604
event,demande,logistique,195.41736111111112,1.3333333333333333,8,3,1.0,demande|logistique,42,ok,7.6,10.0,0.9499389499389499
event_bce,demande,logistique,65.83402777777779,1.5,8,4,1.0,demande|logistique,43,ok,7.466666666666667,9.0,0.9496774193548387
event,demande,logistique,98.6673611111111,1.5,8,4,1.0,demande|logistique,43,ok,7.466666666666667,9.0,0.9496774193548387
event_bce,demande,logistique,97.66736111111112,1.3333333333333333,8,6,1.0,demande|logistique,44,ok,8.266666666666667,10.0,0.9496935648621042
event,demande,logistique,193.50069444444446,1.4285714285714286,8,7,1.0,demande|logistique,44,ok,9.466666666666667,11.0,0.9500854700854701
event_bce,demande,logistique,100.16736111111112,2.5,8,6,1.0,demande|logistique,45,ok,7.933333333333334,11.0,0.9494154139823431
event,demande,logistique,129.1673611111111,4.2,8,5,1.0,demande|logistique,45,ok,9.4,11.0,0.9498122226015705
event_bce,demande,logistique,117.46736111111109,2.0,8,6,1.0,demande|logistique,46,ok,6.866666666666666,9.0,0.9487658937920718
event,demande,logistique,130.33402777777778,2.0,8,6,1.0,demande|logistique,46,ok,6.866666666666666,9.0,0.9487658937920718
event_bce,demande,logistique,130.33402777777778,2.0,8,6,1.0,demande|logistique,47,ok,8.866666666666667,11.0,0.9499861072520145
event,demande,logistique,98.16736111111112,2.142857142857143,8,7,1.0,demande|logistique,47,ok,9.0,11.0,0.9500138850319356
event_bce,demande,logistique,80.86736111111112,1.3333333333333333,8,6,1.0,demande|logistique,48,ok,8.866666666666667,11.0,0.9491335941866965
event,demande,logistique,80.86736111111112,1.3333333333333333,8,6,1.0,demande|logistique,48,ok,8.866666666666667,11.0,0.9491335941866965
event_bce,demande,logistique,98.00069444444442,1.8571428571428572,8,7,1.0,demande|logistique,49,ok,9.6,11.0,0.9495481927710844
event,demande,logistique,129.83402777777775,3.0,8,6,1.0,demande|logistique,49,ok,9.866666666666667,12.0,0.9496240601503759
event_bce,demande,logistique,51.66736111111112,1.5,8,6,1.0,demande|logistique,50,ok,9.066666666666666,11.0,0.9491017964071856
event,demande,logistique,100.16736111111112,1.5,8,6,1.0,demande|logistique,50,ok,9.066666666666666,11.0,0.9491017964071856
event_bce,demande,logistique,5.167361111111111,2.0,8,6,1.0,demande|logistique,51,ok,8.0,10.0,0.949631741506296
event,demande,logistique,41.86736111111112,1.8571428571428572,8,7,1.0,demande|logistique,51,ok,8.266666666666667,10.0,0.9497057249866239
event_bce,demande,logistique,101.41736111111112,3.5,8,2,1.0,demande|logistique,52,ok,7.266666666666667,11.0,0.9505280711506392
event,demande,logistique,118.06736111111113,2.25,8,4,1.0,demande|logistique,52,ok,7.8,11.0,0.9506658595641646
event_bce,demande,logistique,100.91736111111112,2.4,8,5,1.0,demande|logistique,53,ok,9.066666666666666,11.0,0.949076664801343
event,demande,logistique,149.66736111111112,2.4,8,5,1.0,demande|logistique,53,ok,9.066666666666666,11.0,0.949076664801343
event_bce,demande,logistique,147.66736111111112,1.6666666666666667,8,6,1.0,demande|logistique,54,ok,9.266666666666667,11.0,0.9493041749502982
event,demande,logistique,157.46736111111113,1.5714285714285714,8,7,1.0,demande|logistique,54,ok,9.8,11.0,0.949255751014885
event_bce,demande,logistique,78.66736111111112,1.3333333333333333,8,6,1.0,demande|logistique,55,ok,7.133333333333334,9.0,0.9496490692706744
event,demande,logistique,117.86736111111114,1.3333333333333333,8,6,1.0,demande|logistique,55,ok,7.2,9.0,0.9495849984629573
event_bce,demande,logistique,77.66736111111112,1.0,8,3,1.0,demande|logistique,56,ok,8.6,11.0,0.9496959646213378
event,demande,logistique,160.83402777777778,1.0,8,5,1.0,demande|logistique,56,ok,8.666666666666666,11.0,0.9497934540832539
event_bce,demande,logistique,55.66736111111112,3.0,8,5,1.0,demande|logistique,57,ok,8.533333333333333,12.0,0.9499170812603649
event,demande,logistique,55.66736111111112,3.0,8,5,1.0,demande|logistique,57,ok,8.533333333333333,12.0,0.9499170812603649
event_bce,demande,logistique,98.83402777777776,1.4,8,5,1.0,demande|logistique,58,ok,8.6,11.0,0.9501661129568106
event,demande,logistique,99.00069444444443,3.4,8,5,1.0,demande|logistique,58,ok,9.4,12.0,0.9500765696784074
event_bce,demande,logistique,193.66736111111112,1.2,8,5,1.0,demande|logistique,59,ok,7.466666666666667,10.0,0.9494791666666667
event,demande,logistique,194.66736111111112,1.2,8,5,1.0,demande|logistique,59,ok,7.466666666666667,10.0,0.9494791666666667
event_bce,demande,logistique,40.66736111111112,1.6666666666666667,8,6,1.0,demande|logistique,60,ok,8.133333333333333,11.0,0.949605923095295
event,demande,logistique,65.33402777777779,1.6666666666666667,8,6,1.0,demande|logistique,60,ok,8.4,11.0,0.9496770721205597
event_bce,demande,logistique,49.41736111111112,1.8333333333333333,8,6,1.0,demande|logistique,61,ok,7.666666666666667,10.0,0.950036031707903
event,demande,logistique,78.26736111111111,1.8333333333333333,8,6,1.0,demande|logistique,61,ok,7.666666666666667,10.0,0.950036031707903
event_bce,demande,production,6.667361111111111,1.0,8,2,1.0,demande|production,42,ok,6.066666666666666,9.0,0.9500119019281124
event,demande,production,5.000694444444444,2.2,8,5,1.0,demande|production,42,ok,6.4,9.0,0.9500119019281124
event_bce,demande,production,3.667361111111111,1.5,8,4,1.0,demande|production,43,ok,6.866666666666666,9.0,0.9496540205201622
event,demande,production,4.417361111111111,1.4,8,5,1.0,demande|production,43,ok,7.2,9.0,0.9496540205201622
event_bce,demande,production,4.167361111111111,1.25,8,4,1.0,demande|production,44,ok,7.866666666666666,10.0,0.9495478343645883
event,demande,production,4.417361111111111,1.25,8,4,1.0,demande|production,44,ok,7.933333333333334,10.0,0.9496299832895679
event_bce,demande,production,5.667361111111111,2.5,8,6,1.0,demande|production,45,ok,7.866666666666666,10.0,0.9493065518890483
event,demande,production,5.917361111111111,2.5,8,6,1.0,demande|production,45,ok,7.866666666666666,10.0,0.9493065518890483
event_bce,demande,production,6.000694444444444,2.5,8,4,1.0,demande|production,46,ok,6.266666666666667,9.0,0.9494033412887828
event,demande,production,6.000694444444444,2.2,8,5,1.0,demande|production,46,ok,6.266666666666667,9.0,0.9493219129193433
event_bce,demande,production,5.000694444444444,1.3333333333333333,8,3,1.0,demande|production,47,ok,7.466666666666667,10.0,0.95002357378595
event,demande,production,5.334027777777777,1.3333333333333333,8,3,1.0,demande|production,47,ok,7.466666666666667,10.0,0.95002357378595
event_bce,demande,production,5.167361111111111,1.6666666666666667,8,6,1.0,demande|production,48,ok,8.0,11.0,0.9492337164750958
event,demande,production,5.167361111111111,1.6666666666666667,8,6,1.0,demande|production,48,ok,8.133333333333333,11.0,0.9492337164750958
event_bce,demande,production,4.417361111111111,2.2,8,5,1.0,demande|production,49,ok,8.266666666666667,11.0,0.9494997617913292
event,demande,production,4.417361111111111,1.75,8,4,1.0,demande|production,49,ok,8.133333333333333,11.0,0.9494997617913292
event_bce,demande,production,5.417361111111111,1.5,8,6,1.0,demande|production,50,ok,8.0,10.0,0.9492215568862276
event,demande,production,5.417361111111111,1.5,8,4,1.0,demande|production,50,ok,8.266666666666667,10.0,0.9492215568862276
event_bce,demande,production,4.917361111111111,2.0,8,6,1.0,demande|production,51,ok,8.0,10.0,0.949631741506296
event,demande,production,5.167361111111111,1.8571428571428572,8,7,1.0,demande|production,51,ok,8.133333333333333,10.0,0.949631741506296
event_bce,demande,production,3.8673611111111112,4.333333333333333,8,3,1.0,demande|production,52,ok,6.733333333333333,11.0,0.95
event,demande,production,3.8673611111111112,2.6666666666666665,8,3,1.0,demande|production,52,ok,7.0,11.0,0.95
event_bce,demande,production,7.000694444444444,1.5,8,4,1.0,demande|production,53,ok,8.2,11.0,0.9494997617913292
event,demande,production,7.66736111111111,3.0,8,5,1.0,demande|production,53,ok,8.333333333333334,11.0,0.9494997617913292
event_bce,demande,production,4.917361111111111,2.3333333333333335,8,6,1.0,demande|production,54,ok,7.933333333333334,10.0,0.949786830885836
event,demande,production,5.417361111111111,1.8,8,5,1.0,demande|production,54,ok,8.133333333333333,10.0,0.949786830885836
event_bce,demande,production,3.667361111111111,1.1666666666666667,8,6,1.0,demande|production,55,ok,6.466666666666667,8.0,0.9495838287752676
event,demande,production,3.667361111111111,1.1666666666666667,8,6,1.0,demande|production,55,ok,6.466666666666667,8.0,0.9495838287752676
event_bce,demande,production,3.6673611111111115,2.25,8,4,1.0,demande|production,56,ok,7.533333333333333,11.0,0.9492010493679943
event,demande,production,4.667361111111111,3.3333333333333335,8,3,1.0,demande|production,56,ok,7.266666666666667,11.0,0.9491565692563554
event_bce,demande,production,3.6673611111111115,2.8,8,5,1.0,demande|production,57,ok,7.8,11.0,0.9497180451127819
event,demande,production,4.067361111111111,3.0,8,5,1.0,demande|production,57,ok,8.0,12.0,0.9497180451127819
event_bce,demande,production,4.467361111111112,1.4,8,5,1.0,demande|production,58,ok,8.333333333333334,11.0,0.9499169238072632
event,demande,production,5.267361111111112,2.6,8,5,1.0,demande|production,58,ok,8.733333333333333,11.0,0.9499169238072632
event_bce,demande,production,5.000694444444444,2.0,8,5,1.0,demande|production,59,ok,6.266666666666667,9.0,0.9494422027059103
event,demande,production,3.917361111111111,2.0,8,5,1.0,demande|production,59,ok,6.333333333333333,9.0,0.9495358248036182
event_bce,demande,production,5.667361111111111,1.6666666666666667,8,6,1.0,demande|production,60,ok,8.133333333333333,11.0,0.949533604400861
event,demande,production,5.917361111111111,1.6666666666666667,8,6,1.0,demande|production,60,ok,8.4,11.0,0.949533604400861
event_bce,demande,production,5.66736111111111,1.8333333333333333,8,6,1.0,demande|production,61,ok,7.733333333333333,10.0,0.9495919347095535
event,demande,production,6.334027777777777,1.8333333333333333,8,6,1.0,demande|production,61,ok,7.733333333333333,10.0,0.9495919347095535
event_bce,demande,qualite,3.917361111111111,1.0,8,2,1.0,demande|qualite,42,ok,6.066666666666666,9.0,0.9488745210727969
event,demande,qualite,3.917361111111111,1.0,8,2,1.0,demande|qualite,42,ok,6.066666666666666,9.0,0.9488745210727969
event_bce,demande,qualite,3.067361111111111,1.5,8,4,1.0,demande|qualite,43,ok,6.6,9.0,0.9470308788598575
event,demande,qualite,3.067361111111111,1.5,8,4,1.0,demande|qualite,43,ok,6.6,9.0,0.9470308788598575
event_bce,demande,qualite,5.66736111111111,1.25,8,4,1.0,demande|qualite,44,ok,7.866666666666666,10.0,0.9478622327790974
event,demande,qualite,5.66736111111111,1.25,8,4,1.0,demande|qualite,44,ok,7.866666666666666,10.0,0.9478622327790974
event_bce,demande,qualite,5.667361111111111,2.5,8,6,1.0,demande|qualite,45,ok,7.8,10.0,0.9456417624521073
event,demande,qualite,5.667361111111111,2.5,8,6,1.0,demande|qualite,45,ok,7.8,10.0,0.9456417624521073
event_bce,demande,qualite,5.000694444444444,2.5,8,4,1.0,demande|qualite,46,ok,6.2,9.0,0.9472548549508512
event,demande,qualite,5.000694444444444,2.5,8,4,1.0,demande|qualite,46,ok,6.2,9.0,0.9472548549508512
event_bce,demande,qualite,8.167361111111111,3.25,8,4,1.0,demande|qualite,47,ok,7.733333333333333,10.0,0.9457401237505949
event,demande,qualite,8.167361111111111,3.25,8,4,1.0,demande|qualite,47,ok,7.733333333333333,10.0,0.9445502141837221
event_bce,demande,qualite,6.66736111111111,1.6666666666666667,8,6,1.0,demande|qualite,48,ok,8.066666666666666,11.0,0.9450694112015319
event,demande,qualite,6.66736111111111,1.6666666666666667,8,6,1.0,demande|qualite,48,ok,8.066666666666666,11.0,0.9450694112015319
event_bce,demande,qualite,5.167361111111111,2.6,8,5,1.0,demande|qualite,49,ok,8.2,11.0,0.9450653983353151
event,demande,qualite,5.167361111111111,2.6,8,5,1.0,demande|qualite,49,ok,8.2,11.0,0.9443519619500594
event_bce,demande,qualite,5.417361111111111,2.1666666666666665,8,6,1.0,demande|qualite,50,ok,8.0,10.0,0.9450667302192565
event,demande,qualite,5.417361111111111,2.1666666666666665,8,6,1.0,demande|qualite,50,ok,8.0,10.0,0.9450667302192565
event_bce,demande,qualite,5.417361111111111,2.0,8,6,1.0,demande|qualite,51,ok,8.0,10.0,0.9468414779499404
event,demande,qualite,5.417361111111111,2.0,8,6,1.0,demande|qualite,51,ok,8.0,10.0,0.9468414779499404
event_bce,demande,qualite,4.917361111111111,4.666666666666667,8,3,1.0,demande|qualite,52,ok,6.466666666666667,11.0,0.9452718676122931
event,demande,qualite,4.917361111111111,4.666666666666667,8,3,1.0,demande|qualite,52,ok,6.466666666666667,11.0,0.9452718676122931
event_bce,demande,qualite,7.66736111111111,1.5,8,4,1.0,demande|qualite,53,ok,8.2,11.0,0.9454414931801867
event,demande,qualite,7.66736111111111,1.5,8,4,1.0,demande|qualite,53,ok,8.2,11.0,0.9454414931801867
event_bce,demande,qualite,4.417361111111111,1.5,8,6,1.0,demande|qualite,54,ok,8.0,11.0,0.9449202950273614
event,demande,qualite,4.417361111111111,1.5,8,6,1.0,demande|qualite,54,ok,8.0,11.0,0.9449202950273614
event_bce,demande,qualite,3.667361111111111,1.1666666666666667,8,6,1.0,demande|qualite,55,ok,6.533333333333333,8.0,0.9481498939429649
event,demande,qualite,3.667361111111111,1.1666666666666667,8,6,1.0,demande|qualite,55,ok,6.533333333333333,8.0,0.9481498939429649
event_bce,demande,qualite,3.8673611111111112,3.8,8,5,1.0,demande|qualite,56,ok,7.333333333333333,11.0,0.943932955618508
event,demande,qualite,3.8673611111111112,3.8,8,5,1.0,demande|qualite,56,ok,7.333333333333333,11.0,0.943932955618508
event_bce,demande,qualite,4.467361111111112,2.8,8,5,1.0,demande|qualite,57,ok,7.733333333333333,11.0,0.9439461883408071
event,demande,qualite,4.467361111111112,2.8,8,5,1.0,demande|qualite,57,ok,7.733333333333333,11.0,0.9424120840217135
event_bce,demande,qualite,5.167361111111111,1.4,8,5,1.0,demande|qualite,58,ok,8.333333333333334,11.0,0.9454329774614472
event,demande,qualite,5.167361111111111,1.4,8,5,1.0,demande|qualite,58,ok,8.333333333333334,11.0,0.9454329774614472
event_bce,demande,qualite,7.167361111111111,2.75,8,4,1.0,demande|qualite,59,ok,6.2,9.0,0.9463310377582522
event,demande,qualite,7.167361111111111,2.75,8,4,1.0,demande|qualite,59,ok,6.2,9.0,0.9463310377582522
event_bce,demande,qualite,5.667361111111111,1.6666666666666667,8,6,1.0,demande|qualite,60,ok,8.133333333333333,11.0,0.9464158132888782
event,demande,qualite,5.667361111111111,1.6666666666666667,8,6,1.0,demande|qualite,60,ok,8.133333333333333,11.0,0.9464158132888782
event_bce,demande,qualite,7.667361111111111,2.0,8,4,1.0,demande|qualite,61,ok,7.6,10.0,0.9460431654676259
event,demande,qualite,7.667361111111111,2.0,8,4,1.0,demande|qualite,61,ok,7.6,10.0,0.9460431654676259
event_bce,approvisionnement,demande,4.667361111111111,2.0,8,3,1.0,approvisionnement|demande,42,ok,6.133333333333334,11.0,0.9498425006057669
event,approvisionnement,demande,4.667361111111111,2.0,8,3,1.0,approvisionnement|demande,42,ok,6.133333333333334,11.0,0.9498425006057669
event_bce,approvisionnement,demande,4.334027777777778,2.2,8,5,1.0,approvisionnement|demande,43,ok,5.866666666666666,9.0,0.9495412844036697
event,approvisionnement,demande,4.334027777777778,2.2,8,5,1.0,approvisionnement|demande,43,ok,5.866666666666666,9.0,0.9495412844036697
event_bce,approvisionnement,demande,3.417361111111111,3.0,8,5,1.0,approvisionnement|demande,44,ok,6.866666666666666,10.0,0.9497367161321206
event,approvisionnement,demande,3.417361111111111,3.0,8,5,1.0,approvisionnement|demande,44,ok,6.866666666666666,10.0,0.9497367161321206
event_bce,approvisionnement,demande,3.917361111111111,1.6,8,5,1.0,approvisionnement|demande,45,ok,6.4,9.0,0.9497738633658652
event,approvisionnement,demande,3.917361111111111,1.6,8,5,1.0,approvisionnement|demande,45,ok,6.4,9.0,0.9497738633658652
event_bce,approvisionnement,demande,2.917361111111111,1.2,8,5,1.0,approvisionnement|demande,46,ok,5.733333333333333,9.0,0.9496885481552467
event,approvisionnement,demande,2.917361111111111,1.2,8,5,1.0,approvisionnement|demande,46,ok,5.733333333333333,9.0,0.9496885481552467
event_bce,approvisionnement,demande,5.66736111111111,2.6666666666666665,8,3,1.0,approvisionnement|demande,47,ok,6.866666666666666,9.0,0.9497827136648962
event,approvisionnement,demande,5.66736111111111,2.6666666666666665,8,3,1.0,approvisionnement|demande,47,ok,6.866666666666666,9.0,0.9497827136648962
event_bce,approvisionnement,demande,4.917361111111111,1.0,8,3,1.0,approvisionnement|demande,48,ok,7.4,10.0,0.9500237981913374
event,approvisionnement,demande,4.917361111111111,1.0,8,3,1.0,approvisionnement|demande,48,ok,7.4,10.0,0.9500237981913374
event_bce,approvisionnement,demande,6.000694444444444,3.5,8,4,1.0,approvisionnement|demande,49,ok,7.266666666666667,10.0,0.9497392128971076
event,approvisionnement,demande,6.000694444444444,3.5,8,4,1.0,approvisionnement|demande,49,ok,7.266666666666667,10.0,0.9497392128971076
